chr,strand,coord,tottag,UPA_start,UPA_end,nPA,maxtag,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
chr13,-,23898189,2,23898189,23898189,1,2,3UTR,NA,23895890,23898909,319848,23895890,23915007,23903090
chr13,-,23898237,2,23898237,23898237,1,2,3UTR,NA,23895890,23898909,319848,23895890,23915007,23903090
chr13,-,23898284,4,23898284,23898284,2,2,3UTR,NA,23895890,23898909,319848,23895890,23915007,23903090
chr13,-,23899276,2,23899276,23899276,1,2,intron,NA,23898910,23900455,319848,23895890,23915007,23903090
chr13,-,23902646,2,23902646,23902646,1,2,intron,NA,23902031,23902970,319848,23895890,23915007,23903090
chr13,-,23908459,2,23908459,23908459,1,2,intron,NA,23906780,23908765,319848,23895890,23915007,23903090
chr13,-,24012481,2,24012481,24012481,1,2,3UTR,NA,24012344,24013460,68732,24012344,24108584,24020052
chr13,-,24035311,2,24035311,24035311,1,2,intron,NA,24025936,24036184,68732,24012344,24108584,24020052
chr13,-,24035357,2,24035357,24035357,1,2,intron,NA,24025936,24036184,68732,24012344,24108584,24020052
chr13,-,24135348,2,24135348,24135348,1,2,intron,NA,24121926,24137136,68732,24012344,24108584,24020052
chr13,-,24135420,2,24135420,24135420,1,2,intron,NA,24121926,24137136,68732,24012344,24108584,24020052
chr13,-,24227125,2,24227125,24227125,1,2,intron,NA,24178258,24276456,68732,24012344,24108584,24020052
chr13,-,24242637,2,24242637,24242637,1,2,intron,NA,24178258,24276456,68732,24012344,24108584,24020052
chr13,-,24242718,2,24242718,24242718,1,2,intron,NA,24178258,24276456,68732,24012344,24108584,24020052
chr13,-,24751847,4,24751833,24751847,2,2,3UTR,NA,24751845,24752068,57441,24751845,24761861,24752069
chr13,-,24817948,6,24817948,24817948,3,2,3UTR,NA,24817948,24818034,66834,24817948,24831517,24818035
chr13,-,24907592,4,24907592,24907592,2,2,3UTR,NA,24907579,24911560,214579,24907579,24937661,24911561
chr13,-,24911519,4,24911519,24911520,2,2,3UTR,NA,24907579,24911560,214579,24907579,24937661,24911561
chr13,-,24964247,2,24964247,24964247,1,2,intergenic,NA,24987483,24937661,380836,24987483,25020379,24993078
chr13,-,24989319,2,24989319,24989319,1,2,3UTR,NA,24987483,24993077,380836,24987483,25020379,24993078
chr13,-,24989385,2,24989385,24989385,1,2,3UTR,NA,24987483,24993077,380836,24987483,25020379,24993078
chr13,-,24992936,4,24992935,24992936,2,2,3UTR,NA,24987483,24993077,380836,24987483,25020379,24993078
chr13,-,28904824,2,28904824,28904824,1,2,intergenic,NA,28948919,28898676,20677,28948919,28953713,28951699
chr13,-,28945175,2,28945175,28945175,1,2,intergenic,NA,28948919,28898676,20677,28948919,28953713,28951699
chr13,-,28948919,6,28948919,28948919,3,2,3UTR,NA,28948919,28951698,20677,28948919,28953713,28951699
chr13,-,28949592,2,28949592,28949592,1,2,3UTR,NA,28948919,28951698,20677,28948919,28953713,28951699
chr13,-,28950628,2,28950628,28950628,1,2,3UTR,NA,28948919,28951698,20677,28948919,28953713,28951699
chr13,-,28950716,2,28950716,28950716,1,2,3UTR,NA,28948919,28951698,20677,28948919,28953713,28951699
chr13,-,29474543,2,29474543,29474543,1,2,CDS,NA,29474529,29474709,68916,29191746,29855647,29195238
chr13,-,29777217,2,29777217,29777217,1,2,CDS,NA,29777217,29777301,68916,29191746,29855647,29195238
chr13,-,29835952,2,29835952,29835952,1,2,intron,NA,29777302,29846227,68916,29191746,29855647,29195238
chr13,-,29836006,2,29836006,29836006,1,2,intron,NA,29777302,29846227,68916,29191746,29855647,29195238
chr13,-,29849785,2,29849785,29849785,1,2,intron,NA,29846341,29849938,68916,29191746,29855647,29195238
chr13,-,29906577,2,29906577,29906577,1,2,3UTR,NA,29906575,29909902,13557,29906575,29984391,29909903
chr13,-,29985696,2,29985696,29985696,1,2,5UTR,NA,29985669,29986063,13557,29906575,29984391,29909903
chr13,-,3137405,2,3137405,3137405,1,2,intergenic,NA,3138485,3135145,character(0),3138485,3140112,3074322
chr13,-,31818776,2,31818776,31818776,1,2,3UTR,NA,NA,NA,218138,NA,NA,NA
chr13,-,31819579,6,31819579,31819579,3,2,3UTR,NA,31819579,31819915,218138,31819579,32338740,31819916
chr13,-,31915543,2,31915543,31915543,1,2,intron,NA,31820211,31917619,218138,31819579,32338740,31819916
chr13,-,32034057,2,32034057,32034057,1,2,intron,NA,31940603,32100356,218138,31819579,32338740,31819916
chr13,-,32078818,2,32078818,32078818,1,2,intron,NA,31940603,32100356,218138,31819579,32338740,31819916
chr13,-,32100342,2,32100342,32100342,1,2,intron,NA,31940603,32100356,218138,31819579,32338740,31819916
chr13,-,32157538,2,32157538,32157538,1,2,intron,NA,32128100,32225134,218138,31819579,32338740,31819916
chr13,-,32167452,2,32167452,32167452,1,2,intron,NA,32128100,32225134,218138,31819579,32338740,31819916
chr13,-,32230348,2,32230348,32230348,1,2,intron,NA,32227303,32234352,218138,31819579,32338740,31819916
chr13,-,32810439,6,32810433,32810439,3,2,intergenic,NA,32842092,32803091,66222,32842092,32851185,32842818
chr13,-,32841291,2,32841291,32841291,1,2,3UTR,NA,NA,NA,66222,NA,NA,NA
chr13,-,32842086,2,32842086,32842086,1,2,3UTR,NA,NA,NA,66222,NA,NA,NA
chr13,-,32842150,2,32842150,32842150,1,2,3UTR,NA,32842092,32842817,66222,32842092,32851185,32842818
chr13,-,32842711,6,32842707,32842711,3,2,3UTR,NA,32842092,32842817,66222,32842092,32851185,32842818
chr13,-,3347973,2,3347973,3347973,1,2,intron,NA,3325511,3358315,character(0),3073253,3074322,3074322
chr13,-,33917918,6,33917918,33917918,3,2,3UTR,NA,33917918,33918040,20719,33917918,33936083,33918041
chr13,-,34074278,4,34074276,34074278,2,2,3UTR,NA,34074274,34074467,22151,34074274,34078007,34074468
chr13,-,34179602,2,34179602,34179602,1,2,3UTR,NA,34179158,34182953,73102,34179158,34344451,34182954
chr13,-,34210517,2,34210517,34210517,1,2,intron,NA,34204045,34221902,73102,34179158,34344451,34182954
chr13,-,34587779,2,34587779,34587779,1,2,intergenic,NA,34610827,34506511,character(0),34610827,34612246,3074322
chr13,-,34587859,2,34587859,34587859,1,2,intergenic,NA,34610827,34506511,character(0),34610827,34612246,3074322
chr13,-,34627840,2,34627840,34627840,1,2,3UTR,NA,34627834,34628770,66895,34627834,34653486,34628771
chr13,-,34946777,6,34946777,34946785,3,2,3UTR,NA,34946614,34946928,69123,34946614,34963810,34946929
chr13,-,34977747,4,34977747,34977747,2,2,3UTR,NA,NA,NA,23986,NA,NA,NA
chr13,-,3588358,2,3588358,3588358,1,2,CDS,NA,3588298,3588534,105203,3566035,3611108,3566664
chr13,-,35979458,6,35979458,35979458,3,2,3UTR,NA,35978395,35979838,380840,35978395,36117526,35979839
chr13,-,3602171,2,3602171,3602171,1,2,intron,NA,3600335,3610789,105203,3566035,3611108,3566664
chr13,-,36048126,2,36048126,36048126,1,2,intron,NA,35979908,36092805,380840,35978395,36117526,35979839
chr13,-,37468800,2,37468800,37468800,1,2,intergenic,NA,37504206,37453208,character(0),37504206,37507752,3074322
chr13,-,37692046,2,37692046,37692046,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr13,-,37853521,2,37853521,37853521,1,2,intergenic,NA,37966605,37799790,107513,37966605,37994157,37967459
chr13,-,37968928,2,37968928,37968928,1,2,intron,NA,37967484,37979742,107513,37966605,37994157,37967459
chr13,-,37971401,2,37971401,37971401,1,2,3UTR,NA,37971401,37979738,107513,37966605,37994157,37967459
chr13,-,37976881,2,37976881,37976881,1,2,3UTR,NA,37971401,37979738,107513,37966605,37994157,37967459
chr13,-,37978006,2,37978006,37978006,1,2,3UTR,NA,37971401,37979738,107513,37966605,37994157,37967459
chr13,-,37979151,2,37979151,37979151,1,2,3UTR,NA,37971401,37979738,107513,37966605,37994157,37967459
chr13,-,38020911,2,38020911,38020911,1,2,3UTR,NA,38020911,38022319,71213,38006052,38036923,38006089
chr13,-,38198174,2,38198174,38198174,1,2,intergenic,NA,38270388,38151792,character(0),38270388,38270609,3074322
chr13,-,38198248,2,38198248,38198248,1,2,intergenic,NA,38270388,38151792,character(0),38270388,38270609,3074322
chr13,-,38501325,4,38501325,38501325,2,2,3UTR,NA,38500079,38501585,105245,38500079,38528490,38501586
chr13,-,38645689,4,38645689,38645689,2,2,3UTR,NA,38644207,38646169,66143,38644207,38659058,38646170
chr13,-,38655798,2,38655798,38655798,1,2,intron,NA,38655092,38656039,66143,38644207,38659058,38646170
chr13,-,3882561,6,3882561,3882561,3,2,3UTR,NA,3882018,3884069,56349,3882018,3893578,3884070
chr13,-,40715674,2,40715674,40715674,1,2,3UTR,NA,40715302,40717114,21418,40715302,40730443,40717115
chr13,-,40715719,2,40715719,40715719,1,2,3UTR,NA,40715302,40717114,21418,40715302,40730443,40717115
chr13,-,41309925,2,41309925,41309925,1,2,3UTR,NA,41309581,41311660,18003,41309581,41487293,41311661
chr13,-,41309979,2,41309979,41309979,1,2,3UTR,NA,41309581,41311660,18003,41309581,41487293,41311661
chr13,-,41334663,2,41334663,41334663,1,2,intron,NA,41318546,41338576,18003,41309581,41487293,41311661
chr13,-,41391557,2,41391557,41391557,1,2,intron,NA,41339021,41425860,18003,41309581,41487293,41311661
chr13,-,41440139,2,41440139,41440139,1,2,intron,NA,41426025,41487156,18003,41309581,41487293,41311661
chr13,-,41511586,2,41511586,41511586,1,2,intergenic,NA,41543005,41487362,character(0),41543005,41559913,3074322
chr13,-,41763145,2,41763145,41763145,1,2,3UTR,NA,NA,NA,109254,NA,NA,NA
chr13,-,41764543,6,41764543,41764558,3,2,3UTR,NA,41763148,41764757,109254,41763148,41847488,41764758
chr13,-,42051012,2,42051012,42051012,1,2,intergenic,NA,42302298,41847684,character(0),42302298,42304991,3074322
chr13,-,4230006,2,4230006,4230006,1,2,intergenic,NA,4268176,4170980,622402,4268176,4279433,4268388
chr13,-,42391785,2,42391785,42391785,1,2,intergenic,NA,42472320,42304991,character(0),42472320,42472777,3074322
chr13,-,4268167,2,4268167,4268167,1,2,3UTR,NA,NA,NA,622402,NA,NA,NA
chr13,-,43151740,2,43151740,43151740,1,2,3UTR,NA,43151740,43151949,67046,43151740,43159308,43151950
chr13,-,43402675,4,43402675,43402677,2,2,3UTR,NA,43402675,43403558,56705,43402675,43481282,43403559
chr13,-,43538393,2,43538393,43538393,1,2,3UTR,NA,43538393,43541673,76137,43538393,43560161,43541674
chr13,-,43540137,4,43540137,43540137,2,2,3UTR,NA,43538393,43541673,76137,43538393,43560161,43541674
chr13,-,43541653,2,43541653,43541653,1,2,3UTR,NA,43538393,43541673,76137,43538393,43560161,43541674
chr13,-,44240850,2,44240850,44240850,1,2,intergenic,NA,44249460,44216487,character(0),44249460,44252670,3074322
chr13,-,44546541,2,44546541,44546541,1,2,intron,NA,44537423,44549853,character(0),3073253,3074322,3074322
chr13,-,44812206,4,44812206,44812206,2,2,intergenic,NA,44838165,44568668,character(0),44838165,44838283,3074322
chr13,-,44895832,2,44895832,44895832,1,2,intergenic,NA,44922075,44838283,94245,44922075,45001861,44922207
chr13,-,44922076,4,44922074,44922076,2,2,3UTR,NA,44922075,44922206,94245,44922075,45001647,44922207
chr13,-,45020200,2,45020200,45020200,1,2,intergenic,NA,45026252,45002147,character(0),45026252,45026355,3074322
chr13,-,45549755,6,45549755,45549755,3,2,3UTR,NA,45549755,45557054,20238,45549755,45964976,45557055
chr13,-,45605493,2,45605493,45605493,1,2,intron,NA,45568581,45697820,20238,45549755,45964976,45557055
chr13,-,45922544,2,45922544,45922544,1,2,intron,NA,45852457,45956454,20238,45549755,45964976,45557055
chr13,-,4592444,2,4592444,4592444,1,2,3UTR,NA,4590750,4593255,56043,4590750,4609174,4593256
chr13,-,4592490,2,4592490,4592490,1,2,3UTR,NA,4590750,4593255,56043,4590750,4609174,4593256
chr13,-,4592539,2,4592539,4592539,1,2,3UTR,NA,4590750,4593255,56043,4590750,4609174,4593256
chr13,-,4592890,2,4592890,4592890,1,2,3UTR,NA,4590750,4593255,56043,4590750,4609174,4593256
chr13,-,46285807,2,46285807,46285807,1,2,intergenic,NA,46472669,46191046,character(0),46472669,46501984,3074322
chr13,-,46560207,2,46560207,46560207,1,2,intergenic,NA,46605327,46501984,character(0),46605327,46619780,3074322
chr13,-,46676994,2,46676994,46676994,1,2,intergenic,NA,46679905,46619780,218210,46679905,46727940,46681158
chr13,-,46701092,2,46701092,46701092,1,2,intron,NA,46701088,46701603,218210,46679905,46727940,46681158
chr13,-,46749087,6,46749087,46749094,3,2,3UTR,NA,46749087,46750605,16553,46749087,46929718,46750606
chr13,-,46778895,2,46778895,46778895,1,2,CDS,NA,46778894,46778993,16553,46749087,46929718,46750606
chr13,-,46816329,2,46816329,46816329,1,2,CDS,NA,46816287,46816398,16553,46749087,46929718,46750606
chr13,-,47492897,2,47492897,47492897,1,2,intergenic,NA,47960330,47340939,70971,47960330,48018608,47960330
chr13,-,48394294,2,48394294,48394294,1,2,intron,NA,48360939,48408214,character(0),3073253,3074322,3074322
chr13,-,48535523,4,48535523,48535523,2,2,exon,NA,48532905,48538351,character(0),3073253,3074322,3074322
chr13,-,48542477,2,48542477,48542477,1,2,intron,NA,48538352,48546349,character(0),3073253,3074322,3074322
chr13,-,48801750,4,48801750,48801750,2,2,3UTR,NA,48801750,48803598,18676,48801750,48871119,48803599
chr13,-,48816466,2,48816466,48816466,1,2,CDS,NA,48816435,48816554,18676,48801750,48871119,48803599
chr13,-,48880197,2,48880197,48880197,1,2,3UTR,NA,48879219,48880795,218236,48879219,48968017,48880796
chr13,-,48903627,2,48903627,48903627,1,2,intron,NA,48902308,48910255,218236,48879219,48968017,48880796
chr13,-,48910014,2,48910014,48910014,1,2,intron,NA,48902308,48910255,218236,48879219,48968017,48880796
chr13,-,48910752,2,48910752,48910752,1,2,intron,NA,48910431,48912856,218236,48879219,48968017,48880796
chr13,-,49036309,2,49036309,49036309,1,2,3UTR,NA,49036303,49036479,75607,49036303,49148012,49036480
chr13,-,49202950,2,49202950,49202950,1,2,exon,NA,49202950,49203235,68480,49202950,49204116,49202950
chr13,-,49212437,2,49212437,49212437,1,2,intron,NA,49210204,49215753,68480,49202950,49204116,49202950
chr13,-,49464025,2,49464025,49464025,1,2,3UTR,NA,49464023,49464209,66336,49464023,49652785,49464210
chr13,-,49489893,2,49489893,49489893,1,2,intron,NA,49465759,49627254,66336,49464023,49652785,49464210
chr13,-,49650116,2,49650116,49650116,1,2,intron,NA,49647655,49650120,66336,49464023,49652785,49464210
chr13,-,50957526,2,50957526,50957526,1,2,intergenic,NA,51202727,50860156,667728,51202727,51203065,51202727
chr13,-,51096999,2,51096999,51096999,1,2,intergenic,NA,51202727,50860156,667728,51202727,51203065,51202727
chr13,-,51300727,6,51300712,51300727,3,2,intergenic,NA,51378136,51206111,character(0),51378136,51418686,3074322
chr13,-,51620686,2,51620686,51620686,1,2,intergenic,NA,51685529,51569487,20354,51685529,51704971,51686220
chr13,-,51701246,2,51701246,51701246,1,2,3UTR,NA,51701246,51702608,20354,51685529,51704971,51686220
chr13,-,51701303,2,51701303,51701303,1,2,3UTR,NA,51701246,51702608,20354,51685529,51704971,51686220
chr13,-,52109428,2,52109428,52109428,1,2,intergenic,NA,52504380,52096668,68203,52504380,52531279,52507670
chr13,-,53163466,2,53163466,53163466,1,2,intron,NA,53146712,53285465,26564,53109312,53285549,53110220
chr13,-,53332698,2,53332698,53332698,1,2,3UTR,NA,NA,NA,268656,NA,NA,NA
chr13,-,53333202,2,53333202,53333202,1,2,3UTR,NA,53332748,53333883,268656,53332748,53377397,53333884
chr13,-,53977172,4,53977172,53977173,2,2,intergenic,NA,54051183,53934788,13488,54051183,54055705,54052853
chr13,-,54551218,2,54551218,54551218,1,2,3UTR,NA,54551218,54552611,97820,54551218,54565435,54552612
chr13,-,54551289,2,54551289,54551289,1,2,3UTR,NA,54551218,54552611,97820,54551218,54565435,54552612
chr13,-,54584745,2,54584745,54584745,1,2,3UTR,NA,54584185,54585280,28126,54584185,54590090,54585281
chr13,-,54584809,2,54584809,54584809,1,2,3UTR,NA,54584185,54585280,28126,54584185,54590090,54585281
chr13,-,54592419,2,54592419,54592419,1,2,3UTR,NA,54592401,54593870,74325,54592401,54611344,54593871
chr13,-,54592945,6,54592925,54592945,3,2,3UTR,NA,54592401,54593870,74325,54592401,54611344,54593871
chr13,-,54593551,6,54593551,54593551,3,2,3UTR,NA,54592401,54593870,74325,54592401,54611344,54593871
chr13,-,54669545,2,54669545,54669545,1,2,intergenic,NA,54679399,54611344,105239,54679399,54687808,54681749
chr13,-,54679399,6,54679394,54679399,3,2,3UTR,NA,54679399,54681748,105239,54679399,54687808,54681749
chr13,-,54679927,2,54679927,54679927,1,2,3UTR,NA,54679399,54681748,105239,54679399,54687808,54681749
chr13,-,54758862,2,54758862,54758862,1,2,3UTR,NA,54758860,54759508,104069,54758860,54766595,54759509
chr13,-,55028301,2,55028301,55028301,1,2,3UTR,NA,55027880,55028519,20184,55027880,55100295,55028520
chr13,-,55319872,6,55319850,55319873,3,2,exon,NA,55319743,55320844,19336,55319743,55321946,55319743
chr13,-,55343838,2,55343838,55343838,1,2,3UTR,NA,55343833,55346876,66890,55343833,55362783,55346877
chr13,-,55345351,2,55345351,55345351,1,2,3UTR,NA,55343833,55346876,66890,55343833,55362783,55346877
chr13,-,55346746,4,55346742,55346746,2,2,3UTR,NA,55343833,55346876,66890,55343833,55362783,55346877
chr13,-,55389277,2,55389277,55389277,1,2,intergenic,NA,55414688,55362783,75477,55414688,55415232,55414753
chr13,-,55473481,2,55473481,55473481,1,2,3UTR,NA,55473429,55474222,56320,55473429,55488111,55474223
chr13,-,55498414,6,55498412,55498414,3,2,intron,NA,55496021,55498574,67399,55495795,55513438,55498648
chr13,-,55499452,2,55499452,55499452,1,2,intron,NA,55499222,55504657,67399,55495795,55513438,55498648
chr13,-,55506774,6,55506773,55506774,3,2,3UTR,NA,55506773,55507026,67399,55495795,55513438,55498648
chr13,-,55523229,2,55523229,55523229,1,2,3UTR,NA,NA,NA,27261,NA,NA,NA
chr13,-,55530416,6,55530416,55530416,3,2,3UTR,NA,55530410,55530594,72935,55530410,55536658,55530595
chr13,-,55759993,2,55759993,55759993,1,2,intergenic,NA,55775136,55604783,character(0),55775136,55784494,3074322
chr13,-,55825048,4,55825048,55825049,2,2,3UTR,NA,NA,NA,18740,NA,NA,NA
chr13,-,56028590,4,56028590,56028593,2,2,intron,NA,56027475,56029396,character(0),3073253,3074322,3074322
chr13,-,56073622,6,56073619,56073622,3,2,3UTR,NA,56073619,56074226,26914,56073619,56135631,56074227
chr13,-,56095548,2,56095548,56095548,1,2,intron,NA,56089858,56096123,26914,56073619,56135631,56074227
chr13,-,56289683,2,56289683,56289683,1,2,3UTR,NA,56288643,56289791,57266,56288643,56296305,56289792
chr13,-,57648209,2,57648209,57648209,1,2,intron,NA,57587734,57696109,20745,57421195,57908314,57423090
chr13,-,58125878,6,58125874,58125878,3,2,3UTR,NA,NA,NA,77134,NA,NA,NA
chr13,-,58126519,2,58126519,58126519,1,2,3UTR,NA,58125879,58127395,77134,58125879,58128556,58127396
chr13,-,58127157,2,58127157,58127157,1,2,3UTR,NA,58125879,58127395,77134,58125879,58128556,58127396
chr13,-,58176160,6,58176160,58176160,3,2,3UTR,NA,58176156,58177875,56085,58176156,58215653,58177876
chr13,-,58177460,2,58177460,58177460,1,2,3UTR,NA,58176156,58177875,56085,58176156,58215653,58177876
chr13,-,58177509,2,58177509,58177509,1,2,3UTR,NA,58176156,58177875,56085,58176156,58215653,58177876
chr13,-,58379785,2,58379785,58379785,1,2,3UTR,NA,NA,NA,70153,NA,NA,NA
chr13,-,58379882,2,58379882,58379882,1,2,3UTR,NA,58379817,58381779,70153,58379817,58385225,58381780
chr13,-,58381679,2,58381679,58381679,1,2,3UTR,NA,58379817,58381779,70153,58379817,58385225,58381780
chr13,-,58391135,6,58391135,58391142,3,2,3UTR,NA,NA,NA,15387,NA,NA,NA
chr13,-,59449534,4,59449534,59449536,2,2,3UTR,NA,59445742,59450136,67269,59445742,59557311,59450137
chr13,-,59634996,6,59634996,59634996,3,2,3UTR,NA,59634626,59637291,105348,59634626,59675811,59637292
chr13,-,59755414,4,59755414,59755414,2,2,3UTR,NA,59755409,59756854,69046,59755409,59769810,59756855
