chr,strand,coord,peakID,start,end,toStop,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
1,+,8635056,peak_29598,8634479,8635056,221,3UTR,protein_coding,NA,NA,AT1G24330,NA,NA,NA
1,+,8643514,peak_10307,8643073,8643514,231,3UTR,protein_coding,NA,NA,AT1G24360,NA,NA,NA
1,+,8664025,peak_29602,8663326,8664025,248,3UTR,protein_coding,NA,NA,AT1G24440,NA,NA,NA
1,+,8665293,peak_29605,8664792,8665293,216,3UTR,protein_coding,8665078,8665569,AT1G24450,8664097,8665569,8665077
1,+,8665554,peak_29606,8665297,8665554,477,3UTR,protein_coding,8665078,8665569,AT1G24450,8664097,8665569,8665077
1,+,8672769,peak_10322,8671996,8672769,431,3UTR,protein_coding,NA,NA,AT1G24460,NA,NA,NA
1,+,8675552,peak_10325,8675509,8675552,NA,intron,protein_coding,8675233,8675834,AT1G24470,8673914,8676408,8676277
1,+,8683730,peak_10339,8683593,8683730,NA,intron,protein_coding,8683698,8683886,AT1G24490,8682195,8685271,8684966
1,+,8685275,peak_29611,8684733,8685275,309,3UTR,protein_coding,NA,NA,AT1G24490,NA,NA,NA
1,+,8703723,peak_29618,8703422,8703723,NA,CDS,protein_coding,8702644,8704023,AT1G24560,8702361,8705879,8705640
1,+,8705862,peak_10355,8705056,8705862,222,3UTR,protein_coding,8705641,8705879,AT1G24560,8702361,8705879,8705640
1,+,8720857,peak_29619,8720179,8720857,264,3UTR,protein_coding,NA,NA,AT1G24600,NA,NA,NA
1,+,8721473,peak_29620,8721063,8721473,880,3UTR,protein_coding,NA,NA,AT1G24600,NA,NA,NA
1,+,8744388,peak_10375,8744102,8744388,NA,intron,protein_coding,8744185,8744537,AT1G24706,8741836,8755558,8755243
1,+,8747218,peak_10382,8747014,8747218,NA,CDS,protein_coding,8747014,8747218,AT1G24706,8741836,8755558,8755243
1,+,8748909,peak_10387,8748520,8748909,NA,intron,protein_coding,8748649,8749297,AT1G24706,8741836,8755558,8755243
1,+,874976,peak_1116,874582,874976,500,3UTR,protein_coding,NA,NA,AT1G03495,NA,NA,NA
1,+,8755586,peak_29622,8755036,8755586,343,3UTR,protein_coding,8755244,8755597,AT1G24706,8741836,8755558,8755243
1,+,8769554,peak_10423,8768690,8769554,347,3UTR,protein_coding,8769208,8769571,AT1G24793,8767562,8769571,8769207
1,+,8772151,peak_10426,8771800,8772151,1109,3UTR,protein_coding,NA,NA,AT1G24800,NA,NA,NA
1,+,8799273,peak_29634,8798465,8799273,NA,intergenic,protein_coding,8785634,8800808,AT1G24881,8784036,8785634,8785421
1,+,8800083,peak_10439,8799490,8800083,NA,intergenic,protein_coding,8785634,8800808,AT1G24881,8784036,8785634,8785421
1,+,8800629,peak_10440,8800344,8800629,NA,intergenic,protein_coding,8785634,8800808,AT1G24881,8784036,8785634,8785421
1,+,8822606,peak_10453,8822311,8822606,278,3UTR,protein_coding,8822329,8822679,AT1G25150,8821008,8822679,8822328
1,+,8835191,peak_10463,8834775,8835191,605,3UTR,protein_coding,8834872,8835235,AT1G25210,8833245,8835112,8834586
1,+,8837006,peak_29636,8836196,8837006,300,3UTR,protein_coding,8836707,8837007,AT1G25211,8835386,8837007,8836706
1,+,8851749,peak_29642,8850993,8851749,229,3UTR,protein_coding,8851521,8851790,AT1G25250,8849034,8851790,8851520
1,+,8861497,peak_29643,8860665,8861497,341,3UTR,protein_coding,8861157,8861522,AT1G25275,8860527,8861522,8861156
1,+,8864629,peak_10492,8863758,8864629,NA,intron,protein_coding,8864264,8864870,AT1G25280,8863768,8866894,8866608
1,+,8866843,peak_29646,8865993,8866843,235,3UTR,protein_coding,8866609,8866894,AT1G25280,8863768,8866894,8866608
1,+,8869131,peak_29647,8868793,8869131,186,3UTR,protein_coding,8868946,8869289,AT1G25290,8867024,8869289,8868945
1,+,8869384,peak_29650,8869209,8869384,439,3UTR,protein_coding,NA,NA,AT1G25290,NA,NA,NA
1,+,8899222,peak_10530,8898230,8899222,NA,intergenic,protein_coding,8897124,8903405,AT1G25360,8894380,8897124,8896800
1,+,8906051,peak_10549,8905188,8906051,233,3UTR,protein_coding,8905819,8906455,AT1G25380,8903405,8906455,8905818
1,+,8906535,peak_10550,8906074,8906535,717,3UTR,protein_coding,NA,NA,AT1G25380,NA,NA,NA
1,+,8912727,peak_29656,8912401,8912727,NA,intergenic,protein_coding,8906455,8915915,AT1G25380,8903405,8906455,8905818
1,+,8923527,peak_29659,8922830,8923527,405,3UTR,protein_coding,8923123,8923879,AT1G25425,8922416,8923879,8923122
1,+,8939340,peak_29663,8938920,8939340,NA,intergenic,protein_coding,8923879,8941002,AT1G25425,8922416,8923879,8923122
1,+,8940744,peak_29662,8940057,8940744,NA,intergenic,protein_coding,8923879,8941002,AT1G25425,8922416,8923879,8923122
1,+,8944531,peak_10574,8943767,8944531,287,3UTR,protein_coding,NA,NA,AT1G25460,NA,NA,NA
1,+,8951123,peak_10585,8950262,8951123,247,3UTR,protein_coding,NA,NA,AT1G25480,NA,NA,NA
1,+,8951614,peak_10586,8951201,8951614,NA,intron,protein_coding,8951311,8951673,AT1G25490,8951162,8955160,8954899
1,+,8952130,peak_10587,8951673,8952130,NA,intron,protein_coding,8952093,8952186,AT1G25490,8951162,8955160,8954899
1,+,8952579,peak_10588,8952156,8952579,NA,intron,protein_coding,8952434,8952629,AT1G25490,8951162,8955160,8954899
1,+,8955150,peak_10596,8954378,8955150,251,3UTR,protein_coding,8954900,8955160,AT1G25490,8951162,8955160,8954899
1,+,8961250,peak_10610,8960753,8961250,NA,intergenic,protein_coding,8955160,8962087,AT1G25490,8951162,8955160,8954899
1,+,8964605,peak_29667,8964028,8964605,432,3UTR,protein_coding,NA,NA,AT1G25520,NA,NA,NA
1,+,8971972,peak_10630,8971653,8971972,NA,intergenic,protein_coding,8964564,8976326,AT1G25520,8962087,8964564,8964173
1,+,8978094,peak_29671,8977684,8978094,438,3UTR,protein_coding,8977657,8978305,AT1G25550,8976326,8978305,8977656
1,+,8983180,peak_29676,8982892,8983180,NA,intergenic,protein_coding,8978305,9020380,AT1G25550,8976326,8978305,8977656
1,+,89857,peak_114,89403,89857,NA,intron,protein_coding,89580,90161,AT1G01210,88622,89745,89529
1,+,8991519,peak_10652,8990806,8991519,NA,intergenic,protein_coding,8978305,9020380,AT1G25550,8976326,8978305,8977656
1,+,899748,peak_1139,898783,899748,308,3UTR,protein_coding,899441,899794,AT1G03600,898480,899794,899440
1,+,902077,peak_27742,901891,902077,NA,CDS,protein_coding,901891,902077,AT1G03610,900732,903070,902406
1,+,9022770,peak_29681,9022401,9022770,151,3UTR,protein_coding,NA,NA,AT1G26090,NA,NA,NA
1,+,903098,peak_27740,902425,903098,692,3UTR,protein_coding,NA,NA,AT1G03610,NA,NA,NA
1,+,9032327,peak_10696,9031744,9032327,NA,intergenic,lncRNA,9023508,9033016,AT1G05977,9023037,9023508,9023508
1,+,9032392,peak_10697,9032340,9032392,NA,intergenic,lncRNA,9023508,9033016,AT1G05977,9023037,9023508,9023508
1,+,9038632,peak_10702,9037979,9038632,386,3UTR,protein_coding,9038247,9039099,AT1G26130,9033016,9039099,9038246
1,+,9068208,peak_10743,9067752,9068208,238,3UTR,protein_coding,NA,NA,AT1G26210,NA,NA,NA
1,+,9113782,peak_10772,9113421,9113782,262,3UTR,protein_coding,NA,NA,AT1G26330,NA,NA,NA
1,+,9154749,peak_10803,9154212,9154749,342,3UTR,protein_coding,9154408,9154762,AT1G26460,9151628,9154762,9154407
1,+,9156380,peak_10806,9155465,9156380,344,3UTR,protein_coding,NA,NA,AT1G26470,NA,NA,NA
1,+,9158942,peak_10808,9158710,9158942,NA,CDS,protein_coding,9158380,9159897,AT1G26500,9158380,9159897,9159897
1,+,9173321,peak_29694,9172642,9173321,605,3UTR,protein_coding,NA,NA,AT1G26550,NA,NA,NA
1,+,9175813,peak_10820,9175704,9175813,NA,intron,ncRNA,9175695,9176082,AT1G26558,9175611,9177556,9177556
1,+,9181895,peak_10830,9181440,9181895,169,3UTR,protein_coding,9181727,9181967,AT1G26560,9178212,9181967,9181726
1,+,9184769,peak_29696,9184560,9184769,NA,5UTR,protein_coding,9184567,9185619,AT1G26580,9184567,9187578,9187213
1,+,9187548,peak_29700,9186845,9187548,335,3UTR,protein_coding,9187214,9187578,AT1G26580,9184567,9187578,9187213
1,+,920598,peak_1157,920086,920598,292,3UTR,protein_coding,NA,NA,AT1G03687,NA,NA,NA
1,+,9207455,peak_29702,9206931,9207455,357,3UTR,protein_coding,NA,NA,AT1G26630,NA,NA,NA
1,+,9211557,peak_29707,9210936,9211557,215,3UTR,protein_coding,9211343,9211588,AT1G26650,9210051,9211588,9211342
1,+,9214049,peak_10870,9213663,9214049,284,3UTR,protein_coding,NA,NA,AT1G26660,NA,NA,NA
1,+,9223776,peak_10889,9223234,9223776,294,3UTR,protein_coding,9223483,9223795,AT1G26680,9219460,9223795,9223482
1,+,9229150,peak_29716,9228764,9229150,NA,CDS,protein_coding,9229138,9229254,AT1G26700,9227378,9232437,9232237
1,+,9242834,peak_29719,9242410,9242834,NA,CDS,protein_coding,9242705,9242834,AT1G26730,9241036,9244918,9244325
1,+,9244932,peak_29722,9244297,9244932,607,3UTR,protein_coding,NA,NA,AT1G26730,NA,NA,NA
1,+,9248329,peak_10914,9247476,9248329,276,3UTR,protein_coding,NA,NA,AT1G26750,NA,NA,NA
1,+,9261226,peak_10918,9260583,9261226,434,3UTR,protein_coding,9260793,9261313,AT1G26770,9259432,9261313,9260792
1,+,9298542,peak_29727,9297591,9298542,168,3UTR,protein_coding,9298375,9298629,AT1G26830,9295565,9298629,9298374
1,+,932003,peak_27746,931183,932003,NA,intergenic,protein_coding,924730,933426,AT1G03710,923390,924730,924287
1,+,9323011,peak_29733,9322659,9323011,198,3UTR,protein_coding,9322814,9323028,AT1G26910,9321650,9323028,9322813
1,+,9330372,peak_29737,9329726,9330372,267,3UTR,protein_coding,9330106,9330612,AT1G26920,9329493,9330612,9330105
1,+,9331951,peak_10965,9331455,9331951,NA,intergenic,protein_coding,9330612,9343112,AT1G26920,9329493,9330612,9330105
1,+,9337895,peak_29739,9337137,9337895,NA,intergenic,protein_coding,9330612,9343112,AT1G26920,9329493,9330612,9330105
1,+,9345597,peak_29743,9344661,9345597,635,3UTR,protein_coding,NA,NA,AT1G26940,NA,NA,NA
1,+,9345684,peak_29747,9345629,9345684,722,3UTR,protein_coding,NA,NA,AT1G26940,NA,NA,NA
1,+,9354516,peak_10988,9354063,9354516,NA,intergenic,protein_coding,9352833,9355827,AT1G26945,9351160,9352833,9352474
1,+,9357542,peak_10990,9356894,9357542,303,3UTR,protein_coding,NA,NA,AT1G26960,NA,NA,NA
1,+,9361934,peak_29751,9361290,9361934,268,3UTR,protein_coding,NA,NA,AT1G26970,NA,NA,NA
1,+,937100,peak_27749,936643,937100,519,3UTR,protein_coding,936582,937152,AT1G03740,933426,937152,936581
1,+,9376828,peak_11005,9376192,9376828,406,3UTR,protein_coding,9376423,9376828,AT1G27000,9373885,9376828,9376422
1,+,9377678,peak_11006,9377034,9377678,1256,3UTR,protein_coding,NA,NA,AT1G27000,NA,NA,NA
1,+,9380717,peak_11011,9380333,9380717,298,3UTR,protein_coding,9380420,9380790,AT1G27020,9378404,9380790,9380419
1,+,938405,peak_1167,937716,938405,NA,intron,protein_coding,938310,938423,AT1G03750,937826,941162,941068
1,+,9408959,peak_29755,9408545,9408959,NA,intergenic,protein_coding,9403905,9421009,AT1G27080,9401097,9403905,9403789
1,+,941291,peak_27756,940452,941291,223,3UTR,protein_coding,NA,NA,AT1G03750,NA,NA,NA
1,+,9426066,peak_29763,9425955,9426066,NA,intron,protein_coding,9425909,9426240,AT1G27130,9425280,9426897,9426597
1,+,9426941,peak_29761,9426239,9426941,344,3UTR,protein_coding,NA,NA,AT1G27130,NA,NA,NA
1,+,942890,peak_1176,942307,942890,NA,intergenic,protein_coding,941162,944572,AT1G03750,937826,941162,941068
1,+,9428952,peak_11062,9428238,9428952,236,3UTR,protein_coding,NA,NA,AT1G27140,NA,NA,NA
1,+,9432315,peak_11070,9431417,9432315,247,3UTR,protein_coding,NA,NA,AT1G27150,NA,NA,NA
1,+,9435272,peak_11075,9434724,9435272,NA,intron,protein_coding,9435191,9435286,AT1G27170,9433393,9439417,9439219
1,+,9439441,peak_11080,9439003,9439441,222,3UTR,protein_coding,NA,NA,AT1G27170,NA,NA,NA
1,+,9440554,peak_11082,9439941,9440554,NA,intron,protein_coding,9440336,9441295,AT1G27180,9439653,9446106,9445818
1,+,9446115,peak_11092,9445459,9446115,NA,intron,protein_coding,9446085,9446171,AT1G27180,9439653,9446106,9445818
1,+,947001,peak_1183,946309,947001,NA,CDS,protein_coding,946894,947019,AT1G03770,944572,947483,947431
1,+,947734,peak_1184,947085,947734,303,3UTR,protein_coding,NA,NA,AT1G03770,NA,NA,NA
1,+,9482962,peak_29774,9482244,9482962,386,3UTR,protein_coding,9482577,9482992,AT1G27290,9481405,9482992,9482576
1,+,9483837,peak_29777,9483147,9483837,NA,CDS,protein_coding,9483733,9484194,AT1G27300,9483157,9484368,9484194
1,+,9484393,peak_29775,9483839,9484393,199,3UTR,protein_coding,NA,NA,AT1G27300,NA,NA,NA
1,+,9487590,peak_29782,9487135,9487590,NA,5UTR,protein_coding,9486889,9487779,AT1G27320,9486889,9492632,9492027
1,+,9492101,peak_29796,9491851,9492101,74,3UTR,protein_coding,9492028,9492101,AT1G27320,9486889,9492632,9492027
1,+,9492567,peak_29794,9492195,9492567,540,3UTR,protein_coding,9492196,9492632,AT1G27320,9486889,9492632,9492027
1,+,9492915,peak_29797,9492660,9492915,NA,5UTR,protein_coding,9492849,9493063,AT1G27330,9492849,9494382,9493898
1,+,9493066,peak_29795,9492968,9493066,NA,CDS,protein_coding,9493064,9493066,AT1G27330,9492849,9494382,9493898
1,+,9494450,peak_29790,9493732,9494450,552,3UTR,protein_coding,NA,NA,AT1G27330,NA,NA,NA
1,+,9498077,peak_29798,9497477,9498077,220,3UTR,protein_coding,9497858,9498085,AT1G27340,9495344,9498085,9497857
1,+,9502916,peak_11123,9502362,9502916,NA,intron,protein_coding,9502801,9502960,AT1G27360,9500892,9503914,9503715
1,+,9503878,peak_11126,9503544,9503878,163,3UTR,protein_coding,9503716,9503914,AT1G27360,9500892,9503914,9503715
1,+,9517027,peak_11149,9516311,9517027,302,3UTR,protein_coding,9516726,9517070,AT1G27400,9515114,9517070,9516725
1,+,9519040,peak_11150,9518260,9519040,297,3UTR,protein_coding,NA,NA,AT1G27410,NA,NA,NA
1,+,952640,peak_1188,952159,952640,NA,intergenic,protein_coding,947682,954290,AT1G03770,944591,947682,947431
1,+,9537596,peak_11178,9537110,9537596,776,3UTR,protein_coding,9537114,9537614,AT1G27460,9534488,9537614,9536820
1,+,955333,peak_27761,955290,955333,NA,CDS,protein_coding,954589,955770,AT1G03790,954290,956144,955770
1,+,956177,peak_27758,955422,956177,407,3UTR,protein_coding,NA,NA,AT1G03790,NA,NA,NA
1,+,9562373,peak_29807,9561863,9562373,282,3UTR,protein_coding,9562092,9562485,AT1G27520,9558562,9562485,9562091
1,+,95714,peak_124,95160,95714,162,3UTR,protein_coding,NA,NA,AT1G01220,NA,NA,NA
1,+,958378,peak_27762,957623,958378,NA,intergenic,protein_coding,956144,958759,AT1G03790,954290,956144,955770
1,+,9597795,peak_11239,9597308,9597795,NA,intron,protein_coding,9597705,9597862,AT1G27595,9592088,9602917,9602917
1,+,9603465,peak_29809,9602815,9603465,548,3UTR,protein_coding,NA,NA,AT1G27595,NA,NA,NA
1,+,9614449,peak_11267,9613636,9614449,482,3UTR,protein_coding,NA,NA,AT1G27630,NA,NA,NA
1,+,9616385,peak_29818,9615491,9616385,343,3UTR,protein_coding,9616043,9616574,AT1G27650,9614551,9616357,9616042
1,+,9626129,peak_11279,9625488,9626129,463,3UTR,protein_coding,NA,NA,AT1G27660,NA,NA,NA
1,+,9634591,peak_11293,9634349,9634591,141,3UTR,protein_coding,9634451,9634597,AT1G27680,9631190,9634597,9634450
1,+,9649284,peak_29824,9649060,9649284,NA,intergenic,protein_coding,9643352,9654475,AT1G27710,9642474,9643352,9643188
1,+,9656151,peak_29826,9655674,9656151,345,3UTR,protein_coding,NA,NA,AT1G27740,NA,NA,NA
1,+,9656335,peak_29834,9656253,9656335,529,3UTR,protein_coding,NA,NA,AT1G27740,NA,NA,NA
1,+,9656734,peak_29830,9656349,9656734,928,3UTR,protein_coding,NA,NA,AT1G27740,NA,NA,NA
1,+,9658915,peak_29835,9658043,9658915,NA,intron,protein_coding,9658762,9658973,AT1G27750,9657173,9661994,9661750
1,+,9662056,peak_11324,9661546,9662056,NA,5UTR,protein_coding,9662021,9662249,AT1G27752,9662021,9667550,9667318
1,+,9663328,peak_11327,9662758,9663328,NA,intron,protein_coding,9663150,9663958,AT1G27752,9662021,9667550,9667318
1,+,9667585,peak_29836,9666602,9667585,267,3UTR,protein_coding,NA,NA,AT1G27752,NA,NA,NA
1,+,9670639,peak_29846,9670307,9670639,NA,intron,protein_coding,9670620,9670708,AT1G27760,9668508,9671657,9671322
1,+,9670838,peak_29845,9670707,9670838,NA,intron,protein_coding,9670838,9670939,AT1G27760,9668508,9671657,9671322
1,+,9671713,peak_29844,9670871,9671713,391,3UTR,protein_coding,NA,NA,AT1G27760,NA,NA,NA
1,+,9683104,peak_11352,9682803,9683104,NA,intergenic,protein_coding,9671657,9691628,AT1G27760,9668508,9671657,9671322
1,+,9699895,peak_11364,9699595,9699895,NA,intron,protein_coding,9699692,9699975,AT1G27850,9698298,9703944,9703701
1,+,9714070,peak_11383,9713804,9714070,169,3UTR,protein_coding,9713902,9714366,AT1G27880,9708861,9714366,9713901
1,+,9716512,peak_11385,9716112,9716512,NA,intergenic,protein_coding,9714366,9726655,AT1G27880,9708861,9714366,9713901
1,+,9732973,peak_29856,9732170,9732973,NA,intergenic,protein_coding,9729848,9740508,AT1G27920,9726655,9729848,9729848
1,+,97409,peak_27507,96909,97409,167,3UTR,protein_coding,NA,NA,AT1G01225,NA,NA,NA
1,+,9742157,peak_11417,9741635,9742157,166,3UTR,protein_coding,9741992,9742159,AT1G27950,9740508,9742159,9741991
1,+,9748187,peak_29857,9747483,9748187,NA,intron,protein_coding,9747772,9748266,AT1G27970,9746709,9748154,9747787
1,+,9752793,peak_11440,9752496,9752793,175,3UTR,protein_coding,NA,NA,AT1G27980,NA,NA,NA
1,+,9758062,peak_11445,9757697,9758062,476,3UTR,protein_coding,NA,NA,AT1G28005,NA,NA,NA
1,+,977920,peak_27765,977159,977920,NA,intergenic,protein_coding,959609,985751,AT1G03810,958759,959609,959609
1,+,9782659,peak_29864,9782202,9782659,173,3UTR,protein_coding,9782487,9782866,AT1G28060,9778851,9782866,9782486
1,+,9799058,peak_29870,9798693,9799058,167,3UTR,protein_coding,9798892,9799082,AT1G28090,9795718,9799082,9798891
1,+,9804543,peak_29873,9803769,9804543,562,3UTR,protein_coding,NA,NA,AT1G28100,NA,NA,NA
1,+,980577,peak_27766,980185,980577,NA,intergenic,protein_coding,959609,985751,AT1G03810,958759,959609,959609
1,+,9828132,peak_11502,9827293,9828132,249,3UTR,protein_coding,NA,NA,AT1G28130,NA,NA,NA
1,+,9832016,peak_29875,9831290,9832016,NA,intergenic,protein_coding,9829584,9839316,AT1G28135,9829261,9829584,9829487
1,+,983445,peak_27769,982578,983445,NA,intergenic,protein_coding,959609,985751,AT1G03810,958759,959609,959609
1,+,9852397,peak_11524,9852010,9852397,NA,intergenic,lncRNA,9849226,9854517,AT1G06127,9848883,9849226,9849226
1,+,9860210,peak_11546,9859787,9860210,233,3UTR,protein_coding,NA,NA,AT1G28210,NA,NA,NA
1,+,9875631,peak_11562,9875093,9875631,456,3UTR,protein_coding,NA,NA,AT1G28250,NA,NA,NA
1,+,988147,peak_1214,987524,988147,231,3UTR,protein_coding,NA,NA,AT1G03880,NA,NA,NA
1,+,993164,peak_1216,992377,993164,312,3UTR,protein_coding,NA,NA,AT1G03900,NA,NA,NA
1,+,9936366,peak_11596,9936183,9936366,NA,intergenic,protein_coding,9933451,9937001,AT1G28327,9931934,9933451,9933195
1,+,9943587,peak_29883,9943123,9943587,335,3UTR,protein_coding,9943253,9943616,AT1G28340,9939961,9943616,9943252
1,+,9949847,peak_11622,9949079,9949847,270,3UTR,protein_coding,NA,NA,AT1G28350,NA,NA,NA
1,+,9950427,peak_11623,9949919,9950427,850,3UTR,protein_coding,NA,NA,AT1G28350,NA,NA,NA
1,+,9953210,peak_29886,9952255,9953210,707,3UTR,protein_coding,NA,NA,AT1G28360,NA,NA,NA
1,+,9964302,peak_29888,9964064,9964302,NA,CDS,protein_coding,9964064,9964302,AT1G28380,9963448,9966320,9966060
1,+,9966350,peak_29897,9965701,9966350,290,3UTR,protein_coding,NA,NA,AT1G28380,NA,NA,NA
1,+,9968634,peak_29891,9967944,9968634,578,3UTR,lncRNA,NA,NA,AT1G06153,NA,NA,NA
1,+,997352,peak_1225,996739,997352,NA,intron,protein_coding,997277,997417,AT1G03910,996076,1000629,1000231
1,+,9981999,peak_11653,9981173,9981999,NA,intron,protein_coding,9981999,9982124,AT1G28420,9979478,9987737,9987460
1,+,9983521,peak_11657,9983239,9983521,NA,CDS,protein_coding,9983484,9983639,AT1G28420,9979478,9987737,9987460
1,+,9987130,peak_29906,9986996,9987130,NA,CDS,protein_coding,9986687,9987460,AT1G28420,9979478,9987737,9987460
1,+,9987694,peak_29904,9987264,9987694,234,3UTR,protein_coding,9987461,9987737,AT1G28420,9979478,9987737,9987460
1,+,9987957,peak_29902,9987759,9987957,497,3UTR,protein_coding,NA,NA,AT1G28420,NA,NA,NA
2,-,10027637,peak_166270,10027637,10028137,176,3UTR,protein_coding,10026992,10027812,AT2G23550,10026992,10028777,10027813
2,-,10028351,peak_166272,10028351,10028523,NA,intron,protein_coding,10028327,10028395,AT2G23550,10026992,10028777,10027813
2,-,10028769,peak_166274,10028769,10029629,NA,CDS,protein_coding,10028396,10028788,AT2G23550,10026992,10028777,10027813
2,-,10042191,peak_177982,10042191,10042608,134,3UTR,protein_coding,10041820,10042324,AT2G23600,10041820,10043840,10042325
2,-,100503,peak_176863,100503,100900,NA,intergenic,protein_coding,102156,96863,AT2G01170,102156,104574,102364
2,-,10063025,peak_166301,10063025,10063904,282,3UTR,protein_coding,NA,NA,AT2G23670,NA,NA,NA
2,-,10075351,peak_166317,10075351,10076007,NA,intergenic,protein_coding,10076366,10063863,AT2G23700,10076366,10080323,10076624
2,-,10076385,peak_166318,10076385,10077132,239,3UTR,protein_coding,10076366,10076623,AT2G23700,10076366,10080323,10076624
2,-,10102804,peak_177987,10102804,10103258,571,3UTR,protein_coding,10102787,10103374,AT2G23755,10102787,10104050,10103375
2,-,10103340,peak_177988,10103340,10103719,35,3UTR,protein_coding,10102787,10103374,AT2G23755,10102787,10104050,10103375
2,-,10120024,peak_177989,10120024,10120736,218,3UTR,protein_coding,10119973,10120241,AT2G23770,10119973,10122479,10120242
2,-,10122170,peak_166338,10122170,10123037,NA,5UTR,protein_coding,10122081,10122479,AT2G23770,10119973,10122479,10120242
2,-,10123272,peak_177993,10123272,10124027,279,3UTR,protein_coding,10122566,10123550,AT2G23780,10122497,10124636,10123551
